ID,econ_hard,sex,age,race,depress,mastery,treat,employ,occp,marital,educ,income,jobseek_se
886,2,0,49.47397232,0,1.818181872,3.094444513,1,0,manegerial,married,somcol,40t49k,2.833333254
887,3.329999924,1,25.34794426,0,1.818181872,3.424999952,1,1,professionals,nevmarr,bach,15t24k,4
888,3,1,28.94794464,0,1.363636374,4.333333492,0,1,sales workers,separtd,somcol,lt15k,4.5
889,4,0,32.5862999,0,1.363636374,4.372222424,1,1,professionals,married,highsc,40t49k,4.166666508
890,2.329999924,0,37.84657669,0,1.545454502,4.266666889,1,1,operatives/kindred wrks,separtd,somcol,50k+,5
891,3.329999924,0,26.67123222,0,1.272727251,3.291666746,1,0,craftsmen/foremen/kindred,nevmarr,highsc,50k+,2
892,3.329999924,1,60.90958786,0,2.727272749,3.569444418,0,0,clerical/kindred,widowed,highsc,15t24k,3.833333254
893,3.329999924,0,41.35890579,0,2.181818247,3.766666651,1,1,professionals,married,bach,25t39k,4
894,4.329999924,0,33.92054749,0,1.454545498,4.191666603,1,1,professionals,married,somcol,25t39k,5
895,2,1,57.40821838,0,1.272727251,4.355555534,1,1,manegerial,married,highsc,40t49k,4.666666508
896,3.329999924,1,30.39178085,0,1.818181872,4.316666603,1,1,operatives/kindred wrks,divrcd,somcol,lt15k,5
897,4.329999924,1,39.66575241,0,1,4.602777958,0,1,manegerial,divrcd,highsc,15t24k,4.833333492
898,4,0,28.34246635,0,2.818181753,3.177777767,1,0,sales workers,married,somcol,40t49k,3.833333254
899,2,1,50.38630295,0,1.181818128,4.38055563,1,1,clerical/kindred,married,highsc,50k+,4.666666508
900,2.329999924,1,25.08219147,0,1.272727251,3.686111212,0,0,clerical/kindred,divrcd,somcol,50k+,3.333333254
901,4.670000076,0,20.75616455,0,1,4.266666889,1,1,laborers/service wrks,nevmarr,highsc,25t39k,5
902,3.329999924,1,46.32328796,0,3.181818247,3.955555439,0,1,manegerial,divrcd,highsc,15t24k,4.166666508
903,1.330000043,1,39.95890427,0,1.454545498,3.88055563,1,1,clerical/kindred,married,somcol,50k+,4.166666508
905,2.329999924,1,32.98630142,0,2.727272749,3.461111069,1,0,manegerial,nevmarr,gradwk,50k+,3.333333254
906,2.670000076,0,29.30410957,0,1.909090877,3.797222137,0,0,craftsmen/foremen/kindred,married,somcol,25t39k,3.666666746
907,4,0,44.05479431,0,1.727272749,4.11944437,0,1,craftsmen/foremen/kindred,divrcd,somcol,15t24k,4.833333492
908,3.670000076,1,33.43835449,0,1.818181872,4.133333206,1,1,clerical/kindred,nevmarr,highsc,15t24k,4.5
910,1,0,18.59725952,0,1,4.333333492,1,1,clerical/kindred,nevmarr,somcol,lt15k,5
911,2.329999924,0,46.01095963,0,1.090909123,3.716666698,1,1,manegerial,married,highsc,25t39k,4
912,3.329999924,0,36.29040909,0,2.181818247,3.783333302,0,0,laborers/service wrks,married,highsc,40t49k,3.5
913,3.329999924,0,61.27671051,0,2.545454502,3.769444466,1,0,sales workers,married,gradwk,25t39k,3.833333254
914,3,0,44.77534103,0,1.454545498,4.305555344,1,1,clerical/kindred,married,highsc,40t49k,4.666666508
915,3.329999924,0,57.11232758,0,2.181818247,4.094444275,1,1,professionals,married,gradwk,25t39k,4.333333492
916,3.329999924,1,27.67671204,0,1.090909123,4.07870388,1,1,manegerial,nevmarr,highsc,15t24k,4.166666508
917,2,0,44.49040985,0,1.818181872,4.222222328,1,1,professionals,nevmarr,somcol,25t39k,4.166666508
918,3.329999924,0,52.13424683,0,1.090909123,4.400000095,0,1,manegerial,married,bach,40t49k,5
919,2.329999924,1,31.13698578,0,1.545454502,3.555555582,1,1,clerical/kindred,divrcd,highsc,lt15k,4.166666508
920,1,1,26.96164322,0,1.363636374,4.125,0,1,clerical/kindred,divrcd,somcol,15t24k,4.5
921,3,0,41.10411072,0,1.909090877,4.427777767,1,1,manegerial,nevmarr,bach,25t39k,4.833333492
922,2.670000076,0,26.25479507,0,2.181818247,3.072222233,0,0,sales workers,nevmarr,gradwk,50k+,2.666666746
923,2.670000076,1,32.10958862,0,4.181818008,3.288888931,1,0,professionals,married,gradwk,25t39k,3.666666746
925,2.670000076,0,23.69315147,0,1.181818128,4.199999809,1,1,craftsmen/foremen/kindred,nevmarr,somcol,15t24k,4.5
926,2.670000076,0,19.11780739,0,2.181818247,3.633333445,1,0,craftsmen/foremen/kindred,married,highsc,lt15k,3.5
927,3.329999924,0,33.25753403,0,2.636363745,3.180555582,0,0,manegerial,separtd,highsc,15t24k,3.166666746
928,4.329999924,1,42.901371,0,1.545454502,4.150000095,1,1,manegerial,divrcd,somcol,lt15k,5
929,3,0,40.81095886,0,1,4.111111164,0,1,craftsmen/foremen/kindred,nevmarr,somcol,40t49k,4.333333492
930,2.329999924,0,63.02191925,0,2,4.108333111,1,1,craftsmen/foremen/kindred,married,somcol,50k+,4.5
931,4.670000076,0,33.40000153,0,2,3.516666651,0,0,laborers/service wrks,divrcd,somcol,lt15k,3.5
934,3.329999924,0,29.73424721,0,3.272727251,3.886111021,1,1,craftsmen/foremen/kindred,married,highsc,25t39k,4.333333492
935,2.670000076,1,43.73698807,0,1.454545498,3.849999905,0,1,manegerial,divrcd,somcol,25t39k,4
936,3,1,42.64657593,0,1.090909123,3.974999905,0,1,professionals,divrcd,gradwk,25t39k,4.5
937,3.329999924,0,29.10958862,0,1.363636374,3.708333254,1,1,sales workers,married,bach,25t39k,4
938,3,0,36.43013763,0,2.727272749,3.75,0,1,craftsmen/foremen/kindred,married,highsc,40t49k,4
939,3.670000076,1,49.20000076,0,2.363636255,4.294444561,1,0,professionals,divrcd,somcol,15t24k,3.833333254
940,3.329999924,0,25.37260246,0,1.545454502,4.077777863,1,1,laborers/service wrks,nevmarr,somcol,lt15k,4.333333492
941,5,1,40.15890503,0,1.454545498,4.069444656,0,1,craftsmen/foremen/kindred,divrcd,somcol,15t24k,4.333333492
943,3.670000076,1,34.87397385,0,2.272727251,3.633333445,1,1,operatives/kindred wrks,divrcd,somcol,15t24k,4
944,1.330000043,1,36.98356247,0,1,3.733333349,1,0,clerical/kindred,married,highsc,50k+,3
945,4.670000076,0,27.43561554,0,1.299999952,3.966666698,0,1,laborers/service wrks,married,highsc,15t24k,4
946,3,0,41.41917801,0,2.272727251,2.922222137,1,0,professionals,nevmarr,gradwk,50k+,3.166666746
947,2,0,35.3890419,0,1.454545498,3.938888788,0,1,manegerial,nevmarr,gradwk,50k+,4.666666508
948,2.329999924,0,25.88493156,0,1.818181872,4.347222328,1,1,professionals,nevmarr,bach,25t39k,4.666666508
949,4.329999924,0,30.19178009,0,2.818181753,2.813888788,1,0,craftsmen/foremen/kindred,divrcd,highsc,25t39k,2.666666746
950,3.329999924,1,30.94246483,0,2.636363745,3.116666555,1,0,professionals,nevmarr,somcol,15t24k,3
951,2.329999924,1,35.84109497,0,1.636363626,3.641666651,1,0,operatives/kindred wrks,divrcd,bach,40t49k,3.5
953,1.330000043,1,37.10137177,0,2.545454502,3.555555582,0,1,manegerial,nevmarr,somcol,25t39k,4.166666508
954,3,1,60.45753479,0,2.090909004,3.288888931,0,0,clerical/kindred,married,somcol,25t39k,3.166666746
955,3,0,30.23287582,0,2.363636255,4.058333397,1,1,professionals,married,somcol,25t39k,4
956,2.329999924,0,37.098629,0,1.363636374,3.625,1,1,professionals,married,somcol,50k+,4
957,2.329999924,1,45.52054977,0,1,4.333333492,1,1,laborers/service wrks,nevmarr,highsc,lt15k,4
958,2,1,31.60000038,0,1.090909123,4.222222328,0,1,professionals,nevmarr,bach,15t24k,4.666666508
960,1,1,35.30411148,0,1.454545498,3.941666603,1,1,clerical/kindred,married,gradwk,50k+,4
961,3.670000076,0,25.28219223,0,1.181818128,4.241666794,1,1,craftsmen/foremen/kindred,nevmarr,highsc,15t24k,4
962,4.670000076,0,30.9260273,0,1.454545498,3.730555534,0,0,craftsmen/foremen/kindred,nevmarr,highsc,15t24k,3.666666746
964,2,1,34.33424759,0,1.090909123,4.099999905,1,1,manegerial,married,highsc,25t39k,4
966,3,1,20.53150749,0,1,3.733333349,0,1,sales workers,nevmarr,somcol,15t24k,4
967,3.670000076,0,41.64657593,0,2.090909004,3,1,0,craftsmen/foremen/kindred,divrcd,bach,lt15k,3
968,1.330000043,1,40.68493271,0,1.454545498,4.411110878,1,1,clerical/kindred,married,bach,50k+,4.833333492
969,5,1,42.4630127,0,1.545454502,3.333333254,1,0,sales workers,divrcd,highsc,lt15k,2.666666746
971,3.670000076,0,54.86027527,0,1.636363626,3.974999905,1,1,operatives/kindred wrks,married,lt-hs,15t24k,4.5
972,2.329999924,1,27.05205536,0,1.909090877,3.808333397,1,1,manegerial,nevmarr,bach,15t24k,4
973,2.670000076,0,49.1178093,0,1.181818128,4.038888931,1,1,professionals,married,gradwk,25t39k,4.666666508
974,3.329999924,1,44.33972549,0,1.090909123,3.888888836,1,1,sales workers,married,highsc,50k+,4.166666508
975,2.670000076,1,35.72602844,0,1.818181872,3.952777863,0,0,clerical/kindred,married,somcol,50k+,3.833333254
978,2.670000076,0,46.79452133,0,1,4.400000095,0,1,manegerial,nevmarr,somcol,25t39k,5
979,1.669999957,1,38.901371,0,1,4.144444466,1,1,manegerial,divrcd,gradwk,50k+,4.333333492
983,3.329999924,0,37.58356094,0,1.181818128,4.333333492,1,1,manegerial,married,highsc,50k+,4
984,4.670000076,0,37.77260208,0,2,4.258333206,1,1,professionals,married,gradwk,40t49k,5
987,2.670000076,0,26.91232872,0,1.363636374,4.24444437,1,1,professionals,nevmarr,bach,25t39k,4.333333492
988,4,0,36.68493271,0,2.545454502,3.474999905,0,1,laborers/service wrks,divrcd,somcol,15t24k,4
991,3.670000076,0,30.5616436,0,1.090909123,4.466666698,1,1,professionals,nevmarr,bach,lt15k,5
992,3.670000076,0,39.81917953,0,1.818181872,3.900000095,1,1,clerical/kindred,nevmarr,somcol,lt15k,4.5
993,4,0,43.61369705,0,1.636363626,3.566666603,1,1,manegerial,married,somcol,50k+,4
995,3,0,52.37808228,0,1.636363626,3.888888836,1,0,manegerial,separtd,bach,50k+,3.666666746
996,1.330000043,0,28.07945251,0,1,4.516666889,1,1,professionals,married,bach,50k+,5
997,2.329999924,0,30.47123337,0,1.545454502,3.558333397,0,0,craftsmen/foremen/kindred,nevmarr,lt-hs,15t24k,3.5
998,3.670000076,1,24.34520531,0,2.454545498,3.424999952,0,0,clerical/kindred,married,highsc,15t24k,3
1000,2.670000076,0,38.91780853,0,1.090909123,4.052777767,1,1,craftsmen/foremen/kindred,married,somcol,25t39k,4.333333492
1001,5,0,46.7780838,0,2,3.636111021,1,1,professionals,married,somcol,50k+,4.333333492
1003,2,1,40.38356018,0,2.272727251,3.919444561,1,0,laborers/service wrks,married,highsc,25t39k,3.833333254
1004,1,1,49.80273819,0,1.090909123,4.227777958,0,1,manegerial,married,gradwk,50k+,4.333333492
1005,2,0,44.21096039,0,1.909090877,3.583333254,1,1,professionals,married,somcol,40t49k,4.5
1007,3.329999924,0,34.3698616,0,1.454545498,4.197222233,0,1,operatives/kindred wrks,divrcd,somcol,lt15k,4.666666508
1008,2.329999924,1,19.20821953,0,1.181818128,2.908333302,1,0,laborers/service wrks,nevmarr,somcol,lt15k,2.5
1009,4.329999924,1,33.87945175,0,2.181818247,4.115740776,0,1,craftsmen/foremen/kindred,married,somcol,50k+,4.166666508
1010,3.329999924,0,45.26301193,0,2.545454502,3.49444437,0,0,operatives/kindred wrks,nevmarr,somcol,lt15k,3.333333254
1011,2.670000076,0,29.84931564,0,2.090909004,4.208333492,1,1,clerical/kindred,married,somcol,25t39k,5
1012,4.329999924,1,24.50411034,0,1.181818128,4.013888836,1,1,laborers/service wrks,nevmarr,somcol,lt15k,4.166666508
1014,1,0,27.21917725,0,1.363636374,4.511111259,1,1,professionals,nevmarr,somcol,15t24k,4.333333492
1015,3,0,36.94246674,0,2.818181753,3.900000095,1,1,operatives/kindred wrks,nevmarr,somcol,25t39k,4
1016,5,0,36.96712494,0,1,4.5625,1,1,sales workers,divrcd,somcol,25t39k,4.5
1018,2,1,58.02191925,0,2.454545498,4.455555439,0,1,clerical/kindred,widowed,highsc,40t49k,4.166666508
1019,2.670000076,1,50.38082123,0,2.363636255,3.377777815,1,0,clerical/kindred,married,highsc,50k+,3.333333254
1020,4.670000076,0,26.85479546,0,2.181818247,3.144444466,0,0,operatives/kindred wrks,divrcd,highsc,lt15k,2.833333254
1021,1.330000043,1,44.51780701,0,1.090909123,4.599999905,1,1,professionals,married,bach,50k+,5
1022,1.330000043,1,24.43013763,0,1.727272749,2.938888788,1,0,sales workers,nevmarr,bach,lt15k,2.166666746
1023,3.670000076,1,60.92602921,0,2.727272749,3.897222281,1,1,clerical/kindred,widowed,highsc,15t24k,4.166666508
1024,2,1,19.76986313,0,1.909090877,3.177777767,1,0,laborers/service wrks,nevmarr,somcol,40t49k,2.833333254
1025,1.330000043,1,17.4876709,0,2.909090996,2.469444513,1,0,laborers/service wrks,nevmarr,lt-hs,25t39k,2.833333254
1026,4,0,44.96438217,0,1.818181872,3.063888788,0,1,operatives/kindred wrks,married,highsc,15t24k,4.166666508
1027,3.329999924,1,29.79999924,0,1.454545498,3.658333302,1,1,clerical/kindred,nevmarr,bach,15t24k,4
1028,3,1,18.6794529,0,1.272727251,4.699999809,1,1,clerical/kindred,nevmarr,lt-hs,15t24k,5
1029,2.670000076,0,28.04109573,0,2.363636255,3.872222185,1,0,craftsmen/foremen/kindred,married,bach,50k+,3.666666746
1030,2.670000076,0,35.54520416,0,1.272727251,4.536110878,1,1,professionals,nevmarr,somcol,40t49k,4.833333492
1031,3.670000076,0,25.64657593,0,1.090909123,3.716666698,1,0,craftsmen/foremen/kindred,married,highsc,lt15k,3.5
1032,2.670000076,1,28.23561668,0,1,4.377777576,1,1,manegerial,nevmarr,highsc,15t24k,4.833333492
1033,4,1,28.98356247,0,3.363636255,3.141666651,1,0,operatives/kindred wrks,divrcd,highsc,lt15k,3
1034,1.669999957,1,34.60274124,0,1.090909123,4.266666889,1,1,sales workers,married,somcol,50k+,4
1035,1.669999957,0,24.08219147,0,1.272727251,3.608333349,1,0,laborers/service wrks,nevmarr,highsc,15t24k,3
1036,3.670000076,1,32.70137024,0,1.727272749,3.483333349,1,0,clerical/kindred,married,somcol,50k+,3
1037,4.670000076,1,28.1232872,0,2.181818247,4.077777863,1,1,operatives/kindred wrks,married,highsc,25t39k,4.833333492
1038,5,1,57.64657593,0,2.909090996,3.144444466,1,0,operatives/kindred wrks,married,lt-hs,15t24k,2.333333254
1040,1.669999957,0,39.93972778,0,2.454545498,3.261111021,1,0,professionals,married,gradwk,25t39k,3.833333254
1041,2.329999924,1,45.55068588,0,1.363636374,3.5,0,0,laborers/service wrks,divrcd,somcol,lt15k,3
1042,3.329999924,0,39.90958786,0,2.090909004,3.61944437,1,1,professionals,divrcd,somcol,25t39k,4.333333492
1044,2.670000076,0,47.77534103,0,1.636363626,4.230555534,1,1,manegerial,divrcd,bach,25t39k,4.166666508
1045,4.670000076,1,36.94794464,0,4.909090996,2.788888931,0,0,clerical/kindred,married,somcol,40t49k,3.666666746
1046,3.670000076,0,30.10410881,0,2.181818247,2.847222328,1,0,operatives/kindred wrks,nevmarr,lt-hs,15t24k,3.166666746
1047,3,1,55.81917953,0,1.181818128,4.877777576,1,1,professionals,married,gradwk,40t49k,4.833333492
1048,3,0,44.33424759,0,2.272727251,3.900000095,1,1,clerical/kindred,divrcd,bach,25t39k,4
1049,3.329999924,0,39.17260361,0,2.181818247,4.127777576,0,1,professionals,nevmarr,gradwk,15t24k,4.833333492
1051,3.670000076,1,40.99177933,0,2.272727251,4.38055563,1,1,professionals,nevmarr,gradwk,15t24k,4.666666508
1052,4,1,28.33424568,0,2.272727251,3.841666698,0,1,professionals,nevmarr,somcol,lt15k,4
1053,3.670000076,0,24.08219147,0,1.454545498,4.177777767,0,1,laborers/service wrks,married,highsc,lt15k,4.333333492
1054,2.670000076,1,35.69588852,0,1.545454502,3.763888836,1,0,clerical/kindred,married,highsc,25t39k,3.166666746
1055,2,1,37.0246582,0,1.727272749,4.033333302,1,1,sales workers,divrcd,highsc,15t24k,4
1056,4,0,40.54520416,0,1.818181872,4.150000095,1,1,craftsmen/foremen/kindred,nevmarr,somcol,lt15k,4
1057,3.329999924,1,37.34520721,0,1.454545498,4.036110878,1,1,clerical/kindred,married,somcol,25t39k,4.333333492
1058,3.670000076,1,20.66849327,0,2.272727251,4.400000095,1,1,manegerial,nevmarr,somcol,lt15k,5
1060,2.329999924,1,22.99726105,0,1.181818128,4.194444656,1,1,clerical/kindred,divrcd,somcol,15t24k,4.833333492
1061,4,1,37.55342484,0,1.272727251,4.802777767,1,1,clerical/kindred,married,somcol,40t49k,4.833333492
1062,5,0,31.66575432,0,1,3.672222137,0,0,craftsmen/foremen/kindred,nevmarr,lt-hs,15t24k,2.666666746
1064,4.329999924,1,29.79178047,0,2.181818247,4.141666889,1,1,clerical/kindred,married,gradwk,25t39k,5
1065,4.670000076,1,39.89588928,0,1.363636374,3.219444513,0,0,laborers/service wrks,divrcd,lt-hs,lt15k,2.333333254
1068,4,1,39.98356247,0,1.363636374,3.844444513,1,0,clerical/kindred,married,highsc,25t39k,3.833333254
1071,3.670000076,0,62.23835754,0,1.545454502,3.933333397,1,1,laborers/service wrks,divrcd,somcol,lt15k,4
1072,1.669999957,1,24.290411,0,1.090909123,4.666666508,1,1,professionals,nevmarr,gradwk,lt15k,4.333333492
1073,4.329999924,1,38.56438446,0,1.636363626,3.891666651,1,1,clerical/kindred,nevmarr,somcol,15t24k,4
1074,1.330000043,0,27.23013687,0,1.181818128,4.300000191,1,1,professionals,married,somcol,15t24k,5
1076,3.670000076,1,30.3890419,0,2.272727251,3.5625,1,0,craftsmen/foremen/kindred,nevmarr,somcol,lt15k,3.5
1077,4.670000076,0,33.71780777,0,1.090909123,3.330555439,1,0,laborers/service wrks,nevmarr,somcol,40t49k,2.666666746
1078,4.329999924,1,33.38356018,0,1.727272749,3.650000095,1,1,laborers/service wrks,divrcd,somcol,50k+,4.5
1081,2.329999924,1,37.81095886,0,1.700000048,4.044444561,1,0,clerical/kindred,nevmarr,bach,25t39k,3.833333254
1082,5,1,26.45205498,0,1.272727251,3.980555534,1,1,laborers/service wrks,nevmarr,bach,15t24k,4.166666508
1084,2,1,34.16986465,0,1.272727251,3.530555487,0,0,professionals,married,gradwk,50k+,3.666666746
1085,2,1,42.40821838,0,1.454545498,4.116666794,0,0,clerical/kindred,married,highsc,50k+,3
1086,5,1,45.18630219,0,2.727272749,3.966666698,1,1,clerical/kindred,divrcd,somcol,lt15k,4.5
1088,3.329999924,0,34.60274124,0,1.545454502,4.208333492,0,1,manegerial,married,somcol,25t39k,4.5
1089,2.329999924,1,36.19451904,0,1,4.377777576,1,1,laborers/service wrks,married,somcol,25t39k,4.333333492
1090,1.669999957,1,31.82465744,0,1.363636374,3.936111212,0,0,professionals,married,highsc,40t49k,3.833333254
1091,3.329999924,0,32.42191696,0,1.818181872,3.838888884,0,1,professionals,nevmarr,somcol,25t39k,4.166666508
1092,3.670000076,1,34.35890579,0,1.454545498,4.077777863,0,1,professionals,married,highsc,25t39k,4.333333492
1093,4.329999924,1,41.74794388,0,2.727272749,3.541666746,0,1,manegerial,divrcd,somcol,25t39k,4
1094,4.329999924,1,44.13698578,0,1.272727251,4.391666889,1,1,professionals,divrcd,bach,15t24k,5
1095,3.329999924,1,27.8027401,0,1.545454502,3.833333254,0,1,clerical/kindred,nevmarr,gradwk,15t24k,4.5
1096,2.670000076,0,37.95890427,0,2.272727251,3.183333397,1,0,professionals,married,somcol,15t24k,3.5
1097,2,0,40.76164246,0,1.909090877,3.625,1,1,manegerial,married,gradwk,50k+,4.5
1100,3.670000076,1,36.84931564,0,1.090909123,4.008333206,1,1,professionals,married,highsc,40t49k,4
1101,1.330000043,0,37.33972549,0,1.909090877,3.972222328,1,1,professionals,married,bach,50k+,4.666666508
1102,3.670000076,0,29.06849289,0,2,3.861111164,1,1,manegerial,married,bach,50k+,4.333333492
1104,3.670000076,1,53.68767166,0,1.454545498,4.466666698,1,1,manegerial,divrcd,somcol,25t39k,5
1105,2.329999924,1,35.34246445,0,1.636363626,4.111111164,1,0,craftsmen/foremen/kindred,married,somcol,50k+,3.833333254
1106,2,0,53.84109497,0,1,4.566666603,1,1,craftsmen/foremen/kindred,married,highsc,40t49k,5
1108,3.670000076,0,33.30411148,0,1.090909123,4.191666603,1,1,operatives/kindred wrks,divrcd,highsc,15t24k,4
1110,3.670000076,1,35.75068665,0,3.090909004,3.166666746,1,1,sales workers,widowed,somcol,15t24k,4
1113,4.670000076,1,48.01095963,0,3.545454502,3.088888884,1,0,laborers/service wrks,divrcd,somcol,lt15k,2.666666746
1115,3,1,29.24931526,0,2.545454502,4.322222233,1,1,professionals,married,bach,50k+,4.666666508
1116,3.329999924,1,69.20274353,0,2.636363745,3.680555582,0,1,clerical/kindred,married,highsc,15t24k,4.166666508
1118,2.670000076,1,37.98356247,0,2.363636255,2.958333254,1,0,craftsmen/foremen/kindred,nevmarr,highsc,15t24k,3.5
1120,3,0,37.4630127,0,3.272727251,2.891666651,1,1,professionals,married,somcol,40t49k,4
1121,2.670000076,0,45.18082047,0,1.090909123,4.38055563,1,1,professionals,married,somcol,40t49k,4.666666508
1124,2,0,28.68219185,0,2.545454502,3.533333302,0,0,manegerial,married,bach,50k+,3.5
1127,3.329999924,0,24.21095848,0,2.636363745,3.222222328,1,0,craftsmen/foremen/kindred,nevmarr,somcol,lt15k,3.166666746
1128,4,0,41.75068665,0,2,3.333333254,1,1,craftsmen/foremen/kindred,divrcd,somcol,15t24k,4.5
1129,1.669999957,1,56.99726105,0,1.363636374,4.480555534,1,1,manegerial,married,highsc,50k+,4.666666508
1130,4.329999924,1,34.5068512,0,1.363636374,3.877777815,0,0,clerical/kindred,married,gradwk,50k+,3.833333254
1131,3.329999924,0,54.38356018,0,1.272727251,3.583333254,1,1,manegerial,married,somcol,50k+,4
1132,5,1,36.09041214,0,2.363636255,4.088889122,1,1,clerical/kindred,divrcd,highsc,15t24k,4.666666508
1133,2.329999924,1,49.38630295,0,2,3.741666555,1,1,laborers/service wrks,divrcd,somcol,15t24k,5
1134,4.670000076,1,53.03013611,0,1.363636374,4.291666508,1,1,professionals,divrcd,highsc,25t39k,5
1135,4,1,19.3643837,0,2.272727251,3.833333254,0,0,clerical/kindred,married,highsc,15t24k,3.5
1136,3,1,46.55068588,0,2.636363745,3.561111212,1,0,clerical/kindred,married,somcol,50k+,3.833333254
1137,3,1,39.94246674,0,1.545454502,3.930555582,0,0,manegerial,married,somcol,50k+,3.666666746
1138,3,0,34.01369858,0,2.272727251,3.672222137,1,0,professionals,married,somcol,25t39k,3.666666746
1139,3,1,33.06575394,0,2.636363745,3.891666651,1,1,manegerial,widowed,lt-hs,25t39k,5
1140,1.669999957,0,48.3643837,0,1.363636374,4.377777576,1,1,professionals,married,somcol,50k+,4.333333492
1141,3,0,28.47945213,0,1.272727251,4.030555725,1,0,manegerial,married,somcol,25t39k,3.666666746
1142,3,1,48.39451981,0,1,4.233333111,1,1,laborers/service wrks,separtd,highsc,15t24k,5
1143,2,1,43.05205536,0,1.272727251,3.936111212,0,0,professionals,widowed,bach,50k+,3.333333254
1144,4.670000076,1,38.83013535,0,1.363636374,4.900000095,1,1,sales workers,divrcd,bach,lt15k,5
1145,3,1,18.57260323,0,2.599999905,3.291666746,0,0,clerical/kindred,nevmarr,highsc,lt15k,3.5
1146,2,1,18.65753365,0,2.181818247,3.413888931,0,0,clerical/kindred,nevmarr,highsc,lt15k,2.666666746
1147,2.670000076,1,40.41095734,0,1.454545498,3.833333254,1,1,laborers/service wrks,divrcd,highsc,15t24k,4
1148,2,1,55.67123413,0,2.272727251,3.872222185,0,1,clerical/kindred,married,somcol,50k+,4.166666508
1149,4.329999924,1,41.54794693,0,1.545454502,3.419444561,1,0,manegerial,divrcd,highsc,lt15k,3.833333254
1150,4.329999924,1,34.23287582,0,2.454545498,3.419444561,1,1,clerical/kindred,divrcd,bach,15t24k,4.333333492
1151,3,1,48.11507034,0,2.454545498,3.491666555,0,0,clerical/kindred,widowed,somcol,15t24k,3
1152,4.670000076,1,28.49315071,0,1,4.675000191,1,1,manegerial,nevmarr,somcol,15t24k,5
1153,4,0,20.77808189,0,1,4.155555725,1,1,operatives/kindred wrks,married,somcol,15t24k,4.166666508
1155,3.329999924,1,36.40547943,0,3.090909004,3.205555439,0,1,manegerial,nevmarr,somcol,15t24k,4.166666508
1156,4.329999924,1,40.3643837,0,2,3.395833254,1,0,sales workers,divrcd,somcol,25t39k,3.166666746
1157,2,0,33.23835754,0,2.363636255,3.388888836,0,0,professionals,married,somcol,40t49k,2.666666746
1158,3.670000076,0,36.01917648,0,3.636363745,3.150000095,1,0,professionals,divrcd,somcol,25t39k,3
1159,3,1,20.75616455,0,1.636363626,4.27314806,1,1,operatives/kindred wrks,nevmarr,lt-hs,40t49k,5
1160,4,0,38.74520493,0,1.363636374,4.354166508,1,0,professionals,married,highsc,25t39k,3.833333254
1161,3.329999924,1,35.55342484,0,2.090909004,3.424999952,1,1,clerical/kindred,divrcd,somcol,15t24k,4
1162,2.329999924,0,20.01917839,0,1.363636374,4.480555534,1,1,craftsmen/foremen/kindred,nevmarr,highsc,40t49k,4.666666508
1163,2,1,28.44109535,0,2.272727251,3.088888884,1,0,clerical/kindred,divrcd,highsc,25t39k,3.666666746
1164,3.329999924,1,28.7534256,0,2.272727251,4.361111164,0,1,clerical/kindred,nevmarr,somcol,40t49k,4.833333492
1165,1.330000043,1,23.37808228,0,2.363636255,3.644444466,0,0,clerical/kindred,nevmarr,somcol,15t24k,3.833333254
1166,4.329999924,1,48.2712326,0,2.272727251,3.663888931,1,0,manegerial,widowed,somcol,lt15k,3.166666746
1167,3.329999924,1,47.37808228,0,3.454545498,2.672222137,1,0,clerical/kindred,married,somcol,25t39k,3.666666746
1168,3,1,27.30684853,0,1.181818128,4.591666698,1,1,clerical/kindred,married,bach,50k+,5
1169,1,0,38.52602768,0,1.363636374,3.424999952,1,0,craftsmen/foremen/kindred,married,lt-hs,25t39k,3
1170,2.670000076,0,52.82739639,0,2.272727251,3.605555534,1,1,manegerial,married,somcol,25t39k,4.166666508
1171,4,0,28.2712326,0,1.363636374,4.480555534,0,1,manegerial,nevmarr,somcol,25t39k,4.666666508
1172,3.329999924,1,25.90958977,0,1.545454502,3.950000048,1,1,laborers/service wrks,nevmarr,somcol,15t24k,4
1173,3,0,38.42191696,0,1.909090877,3.958333254,1,1,sales workers,nevmarr,highsc,25t39k,4
1175,3.329999924,0,34.82465744,0,1.363636374,4.400000095,1,1,craftsmen/foremen/kindred,nevmarr,highsc,15t24k,5
1176,2.670000076,0,30.4383564,0,2.181818247,3.894444466,1,1,professionals,nevmarr,bach,50k+,4.833333492
1177,3.329999924,0,25.40274048,0,1.727272749,3.127777815,0,0,professionals,nevmarr,highsc,lt15k,3.333333254
1178,3.670000076,0,22.15342522,0,1.727272749,3.033333302,1,0,operatives/kindred wrks,nevmarr,lt-hs,15t24k,3.5
1179,5,0,28.83013725,0,1.545454502,4.141666889,1,1,manegerial,married,lt-hs,25t39k,4
1181,2.329999924,0,55.67397308,0,1.181818128,3.502777815,1,0,operatives/kindred wrks,married,highsc,15t24k,3.833333254
1183,3.329999924,1,20.36986351,0,2.363636255,2.813888788,1,0,clerical/kindred,nevmarr,lt-hs,lt15k,2.666666746
1184,1.669999957,1,26.33424568,0,2.636363745,3.972222328,0,1,clerical/kindred,separtd,somcol,40t49k,4.666666508
1186,3,0,36.92602921,0,1.727272749,3.483333349,1,1,professionals,nevmarr,somcol,15t24k,4
